id	TCGA-04-1514-01A	TCGA-04-1516-01A	TCGA-04-1530-01A	TCGA-04-1536-01A	TCGA-04-1542-01A
ADM2	-1.2437	-0.1518	-0.3212	-1.0148	-0.596
ADNP	0.4244	0.2783	0.0037	0.8986	-0.0709
ADNP2	0.0868	-0.6895	-0.1001	0.128	0.0367
ADO	0.1218	-0.0658	0.1449	-0.1822	0.366
ADORA1	0.2805	0.2766	0.0931	0.77	0.7663
ADORA2A	-1.1327	-0.1107	-0.29	-0.4375	-0.5416
ADORA2B	-0.4224	-0.1143	-0.2934	-0.3953	-0.5196
ADORA3	-0.141	0.2756	-0.1783	0.4285	-0.5276
ADPGK	-0.3981	-0.2478	-0.1417	-0.4068	-0.0465
ADPRH	-0.3381	0.2667	-0.0104	0.1937	0.2006
ADPRHL1	-0.4127	-0.6333	0.3101	0.1246	-0.537
ADPRHL2	-0.1387	-0.0985	0.0941	-0.3285	-0.5361
ADRA1A	-0.3516	-0.6646	-0.6553	-0.3016	0.0412
ADRA1B	0.0954	-0.1465	-0.135	0.0421	-0.4222
ADRA1D	0.4436	0.1098	-0.0339	-0.3337	0.5760000000000001
ADRA2A	0.1214	-0.0622	-0.1035	0.1726	0.3295
ADRA2B	0.0193	0.2626	0.1405	0.7909999999999999	0.35600000000000004
ADRA2C	-0.4286	-0.7057	0.1622	-0.3661	-0.5417
ADRB1	0.1214	-0.0622	-0.1035	0.1726	0.3295
ADRB2	0.1231	-0.0879	-0.135	0.0609	-0.4732
ADRB3	-0.3199	-0.0881	-0.2992	0.1168	0.0412
ADRBK1	-0.3888	0.5571	0.006999999999999999	0.1596	0.2908
ADRBK2	-1.1981	-0.1107	-0.3247	-0.4375	-0.5416
ADRM1	0.3702	0.2783	0.0037	0.6308	-0.0988
ADSL	-1.1651	-0.1518	-0.2982	-0.3906	-0.5152
ADSS	0.3679	-0.6803	-0.1938	0.0806	-0.4765
ADSSL1	0.3679	-0.6803	-0.1938	0.0806	-0.4765
AEBP1	-0.3115	0.2953	-0.017	0.0397	0.3516
AEBP2	0.1309	0.7285	0.0944	0.9767	0.6128
AEN	-0.4099	-0.2478	0.0744	-0.35700000000000004	-0.0308
AER61	-0.3396	0.762	-0.0059	0.4779	0.0527
AES	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
AF007131	-0.3653	-0.0972	-0.1719	-0.3381	-0.4442
AF007147	0.1071	-0.0911	0.2302	-0.0008	0.3501
AF009306	0.4121	0.2863	0.4125	-0.4068	0.3959
AF019226	0.6258	-0.6262	0.113	-0.0229	-1.2064
AF035281	0.4605	0.9874	-0.0316	0.9034	0.287
AF047486	-0.3392	-0.0928	0.1525	-0.3501	-0.5309
AF055024	0.1343	-0.1826	-0.1355	-0.4471	0.2482
AF064843	0.1214	-0.0865	-0.1035	-0.2181	0.3017
AF070534	-0.3631	-0.07400000000000001	-0.3043	0.1006	-0.4505
AF073520	0.1234	-0.65	-0.135	0.4292	0.2177
AF075052	-0.1738	-0.0985	0.0941	-0.3339	-0.5417
AF075059	0.0603	0.0105	0.0708	0.2253	0.2791
AF075112	1.0033	-0.1536	0.1525	0.3273	-0.5258
AF085880	0.1231	-0.1002	-0.135	0.0526	-0.4441
AF085962	-0.4319	0.0236	-0.2891	-1.054	-0.524
AF085995	-0.3247	-0.6732	-0.1005	-0.9007	-0.4169
AF086102	-0.1387	-0.0765	0.0941	0.1646	-0.5245
AF086111	-0.3492	-0.6618	0.22399999999999998	-0.355	-0.428
AF086125	0.1015	-0.665	-0.1822	0.0464	0.3368
AF086132	0.1015	-0.083	-0.1701	-0.3489	0.4174
AF086142	0.0608	-0.083	0.0173	0.0347	0.4174
AF086154	0.0396	-0.1156	-0.3025	0.1726	0.3295
AF086162	0.0697	-0.0865	-0.1035	-0.2181	0.3017
AF086165	-0.3808	-0.1324	-0.2885	-0.0602	-0.5316
AF086184	0.12	0.2722	-0.057999999999999996	0.2981	0.0474
AF086187	-0.3516	-0.6056	0.1968	0.2352	-0.4191
AF086203	0.465	0.3427	-0.0043	0.8452	0.3624
AF086204	0.0968	-0.0832	0.1525	-0.3525	-0.5258
AF086219	-0.3516	-0.6836	-0.6553	-0.3016	0.0412
AF086288	0.0721	-0.0843	0.1731	0.2566	-0.5067
AF086294	0.1231	-0.1002	-0.135	0.0526	-0.4441
AF086303	0.1542	0.2651	0.1734	-0.1118	0.0855
AF086323	0.1231	-0.1002	-0.135	0.0609	-0.4732
AF086351	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
AF086381	-0.1387	-0.0765	0.1517	0.1646	-0.4543
AF086463	0.1168	0.3129	-0.1001	0.1507	0.3684
AF086476	-0.3638	-0.0928	-0.2934	-0.3699	-0.5309
AF086487	-0.3286	-0.6486	-0.3569	-0.9209999999999999	-0.4311
AF086563	0.0425	-0.1247	-0.3059	-0.068	-0.0726
AF088005	-0.3592	-0.6626	0.1165	-0.9445	-0.42100000000000004
AF088011	-0.3295	-0.6525	-0.3569	-0.9251	-0.3974
AF088032	-1.0963	0.2514	0.5643	-0.1595	0.5644
AF088041	-1.0963	0.2514	0.5643	-0.1595	0.5644
AF088054	0.4187	-0.6803	-0.1938	0.0806	-0.4765
AF088076	0.2744	0.3896	0.0931	0.8966	0.3244
AF090102	0.0389	-0.1077	0.0536	-0.0184	0.0073
AF090939	-0.3138	0.2617	-0.0104	0.1735	0.2006
AF10	0.1165	-0.0911	0.2222	-0.3342	0.3483
AF10/CALM	0.1165	-0.0911	0.2222	-0.3342	0.3483
AF113016	-1.0929	0.5571	0.006999999999999999	0.1596	0.2908
AF116693	-0.3795	-0.6646	-0.6553	-0.304	0.0133
AF119915	-0.1387	-0.0985	0.0941	-0.3285	-0.5361
AF129264	0.0851	-0.21100000000000002	-0.0114	-1.0917	-0.5823
AF130068	0.1218	-0.0979	0.1068	0.26899999999999996	0.3563
AF131738	0.2819	0.5329	0.2494	0.8477	0.3264
AF131776	-0.3115	0.2953	-0.017	0.0397	0.3516
AF131817	-0.3296	-0.1186	0.1612	0.3231	0.6701
AF131837	-0.0992	-0.0848	-0.1492	0.3431	-0.4
AF136186	0.1214	-0.0622	-0.1035	0.179	0.3295
AF143870	0.4228	-0.1194	0.0037	0.0622	-0.0709
AF143871	0.1015	-0.083	-0.1701	-0.3489	0.4174
AF147354	0.4228	0.1098	-0.0339	-0.3453	0.5777
AF157115	0.1204	-0.1465	-0.135	0.0609	-0.4222
AF161365	0.6258	-0.6262	0.113	-0.0229	-1.2064
AF161426	0.2819	0.5329	0.2494	0.247	0.3264
AF161441	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
AF161442	0.0851	0.6722	-0.0114	-1.0917	-0.5823
AF161557	0.4228	0.1098	-0.0339	-0.3453	0.5777
AF216583	-0.3516	-0.6336	0.1968	0.2352	0.0168
AF230800	0.1462	0.299	0.3142	0.3962	0.3779
AF238323	0.0526	0.0273	0.0708	0.2531	0.2614
AF251050	0.0746	-0.6646	0.0173	-0.3731	0.5491
AF258550	1.0033	-0.0921	0.1525	0.3273	-0.5258
AF258560	0.1015	-0.083	0.0173	0.0347	0.4174
AF258568	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
AF264787	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AF268386	0.2805	0.3896	0.0931	0.8834	0.3244
AF275804	0.1015	-0.0751	-0.1701	-0.3906	0.4174
AF277175	0.466	0.6053	-0.0203	0.9398	0.3624
AF279775	0.1343	0.2864	-0.1355	-1.0262	0.3317
AF279780	1.1809	0.2459	0.5643	-0.084	0.6044
AF279782	0.1034	0.5592	-0.3065	-0.3007	-0.4096
AF283776	0.1282	0.579	-0.0126	0.1868	0.3494
AF289551	0.0968	-0.0921	0.1525	0.3114	-0.5258
AF289565	-0.3377	-0.6562	0.0256	-0.3462	0.0753
AF290475	0.4654	0.2722	-0.0043	0.9274	0.3782
AF301223	-0.3599	0.3129	-0.2804	0.0878	0.7804
AF319524	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF321617	0.2805	0.2766	0.0931	-0.2744	0.7663
AF339814	-0.3334	-0.6677	0.4123	-0.2775	0.0153
AF339817	-0.3703	-0.5748	0.3101	-0.3112	0.0052
AF355799	-0.4559	-0.6483	-0.3506	-0.3279	0.0504
AF370408	0.0968	-0.0921	0.1525	0.3114	-0.5258
AF379632	0.2819	0.5329	0.2494	0.247	0.3264
AF380582	0.2819	0.5329	0.2494	0.247	0.3264
AF381171	-0.4204	-0.0928	-0.2934	-0.3699	-0.5309
AF387615	0.2805	0.3896	0.0931	0.6552	0.3109
AF388367	-0.3379	0.7269	0.5134	0.2678	0.4001
AF400041	0.4892	0.5781	-0.0203	1.0313	0.3624
AF400042	0.4892	0.5781	-0.0203	1.0313	0.3624
AF400490	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF400491	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF400492	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF400493	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF400497	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF400498	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF400499	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF400500	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF400501	-0.3982	-0.1233	0.0761	-0.3381	-0.4651
AF401033	0.4254	0.508	-0.05	0.1893	-0.0146
AF401035	0.4254	0.508	-0.05	0.1893	-0.0146
AF401215	-0.3981	-0.2478	-0.1806	-0.0273	-0.07
AF402776	0.4254	0.5156	0.12	0.1893	-0.0146
AF418573	0.1252	-0.1278	-0.1053	-0.2145	-0.3935
AF420437	0.2819	0.3087	0.2025	0.0149	0.3264
AF425244	-0.3516	-0.0352	0.13	-0.1416	-0.4833
AF429305	0.1361	-0.0837	-0.2491	0.2444	-0.4676
AF429306	0.1361	-0.0837	-0.2491	0.2444	-0.4676
AF451986	0.1343	-0.1826	-0.1355	-1.0262	0.2482
AF452719	0.1015	-0.665	-0.1822	-0.332	0.4174
AF462444	0.1984	0.3743	-0.0126	-0.9274	0.3565
AF480540	0.0976	0.7857	-0.0998	-0.2652	-0.4275
AF508905	0.2805	0.28	0.0931	0.6935	0.3109
AF508907	0.2805	0.28	0.0931	0.6935	0.3109
AF508909	0.2805	0.3896	0.0931	0.6552	0.3109
AF510427	0.2805	0.28	0.0931	0.6935	0.3109
AF520419	0.5224	-0.6336	0.1968	0.2352	0.0168
AF520792	0.465	0.3427	-0.0043	0.8452	0.3624
AF520793	0.465	0.3427	-0.0043	0.8452	0.3624
AF548120	0.0966	0.0487	0.6039	0.4451	0.2898
AFAP1	-0.4286	-0.7568	0.1622	-0.3661	-0.5373
AFAP1L1	0.1204	-0.0879	-0.135	0.0609	-0.4732
AFAP1L2	0.1214	-0.0622	-0.1035	0.1726	0.3295
AFAR3	-0.1935	0.2861	0.0758	-0.3339	-0.5670000000000001
AFARP1	-0.1188	0.3087	-0.1783	0.4285	-0.4942
AFF1	-0.3295	-0.6652	-0.3569	-0.9251	-0.4295
AFF3	0.0193	0.2949	0.1405	0.3618	0.0899
AFF4	0.1231	-0.1002	-0.135	0.0526	-0.4441
AFG3L1	0.0589	-0.7292	-0.3286	0.138	0.2859
AFG3L2	-0.3599	0.3129	-0.1001	0.1135	0.7804
AFM	-0.3295	-0.6525	-0.3784	-0.9145	-0.4049
AFMID	1.011	-0.0921	0.1525	0.3114	-0.5258
AFP	-0.3295	-0.6525	-0.3784	-0.9145	-0.4049
AFTPH	0.0389	-0.0974	0.0536	-0.0184	0.0073
AGA	-1.1227	-0.6579	0.1165	-0.9445	-0.3964
AGAP1	0.1343	0.2864	-0.1355	-1.0262	0.3317
AGAP11	0.1214	-0.0671	-0.1035	-0.2181	0.3552
AGAP2	0.1091	-0.0872	0.2899	0.275	-0.4478
AGAP3	0.4605	0.9874	0.0289	0.9034	0.287
AGAP6	0.1218	0.2672	0.1026	-0.1474	0.3563
AGAP7	0.1218	-0.3202	0.1026	-0.1474	0.3563
AGAP8	0.1218	-0.3202	0.1026	1.6734	0.3563
AGBL1	-0.382	-0.2478	0.0744	-0.35700000000000004	-0.0308
AGBL2	-0.3423	-0.0899	0.006999999999999999	-0.3233	-0.4225
AGBL4	-0.1387	-0.0765	0.0941	0.1646	-0.4543
AGBL5	0.0081	-0.0808	0.0983	-0.3062	0.0007
AGER	0.0603	0.0105	0.0708	0.2253	0.2791
AGFG1	0.1984	0.2864	-0.0126	-0.9078	0.3317
AGFG2	0.465	0.2751	-0.0043	0.7061	0.2747
AGGF1	0.1234	-0.65	-0.135	-0.3825	-0.5041
AGK	0.466	0.9975	-0.0304	0.9513	0.3624
AGL	-0.0848	0.3901	-0.1519	0.3431	-0.413
AGMAT	-0.1869	0.2868	0.0758	-0.2449	-0.5708
AGPAT1	0.0603	0.0105	0.0708	0.2253	0.2791
AGPAT2	0.0851	0.6722	-0.0114	-1.0917	-0.5823
AGPAT3	0.3463	0.4954	-0.05	0.6391	-0.0982
AGPAT4	-0.3516	-0.0352	-0.4098	-0.1416	-0.4908
AGPAT5	-0.3553	-0.6483	-0.3506	-0.3279	0.0504
AGPAT6	-0.3296	-0.0872	-0.2688	0.0889	0.5584
AGPAT9	-0.3295	-0.6525	-0.3569	-0.9251	-0.4295
AGPS	0.1282	0.579	-0.0126	0.1868	0.3494
AGR2	-0.3203	-0.1035	-0.1468	-0.2557	0.3659
AGR3	-0.3203	-0.1035	-0.1468	-0.2557	0.3659
AGRN	-0.1869	0.2868	0.4519	-0.924	-0.56
AGRP	0.1015	-0.665	-0.1822	0.0464	0.3368
AGT	0.2602	0.2687	0.0931	-0.3098	0.8031
AGTPBP1	-0.3645	-0.0937	0.0038	0.5485	-0.4837
AGTR1	-0.3379	0.7269	0.5134	0.2678	0.4001
AGTRAP	-0.1869	0.2868	0.4519	-0.2449	-0.5501
AGXT	0.1343	-0.1826	-0.1355	-0.4471	0.2482
AGXT2	0.1262	0.4989	0.3142	0.3962	0.3779
AGXT2L1	-0.3255	-0.6178	-0.1005	-0.9046	-0.3915
AGXT2L2	0.0375	0.9105	-0.2757	-0.03	-0.066
AHCTF1	-0.0768	-0.095	0.0931	0.1208	0.8547
AHCY	0.4228	0.1098	-0.0339	0.0622	0.2776
AHCYL1	-0.141	0.292	-0.1363	0.4285	-0.4917
AHCYL2	0.466	0.6053	-0.0203	0.9398	0.3624
AHDC1	-0.1738	-0.0985	0.0941	-0.3339	-0.5417
AHI1	-0.3516	-0.0352	0.13	0.2012	-0.5047
AHNAK	-0.3351	0.198	0.006999999999999999	0.1596	-0.0134
AHNAK2	0.3679	-0.6803	-0.1938	0.0806	-0.4765
AHR	-0.3203	-0.1035	-0.1468	-0.2557	0.3659
AHRR	0.4121	-0.15	0.0559	-0.4365	0.336
AHSA1	0.4121	-0.67	-0.1938	0.1118	-0.4765
AHSA2	0.0389	-0.0974	0.0536	-0.0184	0.0073
AHSG	1.9854	0.2459	0.5643	-0.1459	0.6044
AICDA	0.0723	0.5326	0.0525	0.9833	0.5921
AID	0.0723	0.5326	0.0525	0.9833	0.5921
AIDA	0.2805	0.2895	0.0931	-0.2744	0.7663
AIEBP	0.6258	0.7842	0.113	0.3144	0.6652
AIF1	0.0603	0.0105	0.0708	0.2253	0.2791
AIF1L	0.0851	-0.21100000000000002	-0.0114	-0.3899	-0.4837
AIFM2	0.0808	-0.0865	0.1449	-0.2418	0.3118
AIFM3	-1.1537	-0.1413	0.1859	0.3676	-0.5032
AIG1	-0.3516	-0.0352	0.13	-0.1416	-0.4833
AIG6	0.10800000000000001	0.0197	0.1148	0.2376	-0.0521
AIM1	0.5224	-0.6336	0.1968	0.2352	0.0168
AIM1L	-0.1738	-0.0985	0.0865	-0.3339	-0.5417
AIM2	0.2744	0.3896	0.0931	0.8966	0.3244
AIP	-0.3888	0.5571	0.006999999999999999	0.1596	0.2908
AIPL1	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
AIRE	0.3463	0.4954	-0.05	0.6391	-0.0982
AJ004954	-1.2399	-1.4909999999999999	-0.2776	-0.3381	-0.3389
AJ011378	0.0851	-0.21100000000000002	-0.0114	-1.0917	-0.5823
AJ011981	-0.32799999999999996	0.2823	-0.017	0.0397	0.3516
AJ276246	-0.4332	-0.1143	-0.2934	-0.3953	-0.5681
AJ276555	0.0859	-0.0843	0.1731	0.3308	-0.4676
AJ308239	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
AJ412028	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412030	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412031	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412032	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412036	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412037	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412041	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412042	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412043	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412045	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412048	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412050	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ412063	-0.3437	-0.6637	-0.1625	-0.3343	-0.4288
AJ420489	0.5224	-0.6336	0.1968	0.2352	0.0168
AJ420494	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
AJ420566	0.073	0.0302	0.6039	0.4943	0.2772
AJ420595	-0.3516	-0.6161	0.1968	0.2352	-0.4049
AJ459854	0.0865	0.006	0.6039	0.2666	0.2962
AJ459868	0.4979	0.9733	-0.0316	1.0059	0.287
AJ550408	0.1361	-0.0837	-0.2491	0.2444	-0.4676
AJ606314	-0.3516	-0.0352	0.13	0.2012	-0.5047
AJ606316	-0.3516	-0.0352	0.13	0.2012	-0.5047
AJ606325	-0.3516	-0.0352	0.13	0.2012	-0.5047
AJ606326	-0.3516	-0.0352	0.13	0.2012	-0.5047
AJ606328	-0.3516	-0.0352	0.13	0.2012	-0.5047
AJ606330	-0.3516	-0.0352	0.13	0.2012	-0.5047
AJ606331	-0.3516	-0.0352	0.13	0.2012	-0.5047
AJ607398	1.1809	0.2459	0.5643	0.2676	0.5782
AJ607399	1.1809	0.2459	0.5643	0.2676	0.5782
AJ607400	1.1809	0.2459	0.5643	0.2676	0.5782
AJ607401	1.1809	0.2459	0.5643	0.2676	0.5782
AJ617629	-0.3303	-0.7128	0.0256	-0.9583	-0.3703
AJ697939	0.3942	0.1098	-0.0884	-0.3838	0.5337
AJAP1	-0.1869	0.2868	0.4519	-0.2449	-0.56
AK000028	-0.3286	-0.6486	-0.3569	-0.9209999999999999	-0.4311
AK000154	0.1214	-0.0622	-0.1035	0.1726	0.3295
AK000271	0.1295	-0.0832	0.1525	-0.3525	-0.5258
AK000396	-0.3446	0.2846	-0.057999999999999996	-0.366	0.0452
AK000451	0.1609	0.1586	-0.0618	0.2006	-0.1592
AK000477	0.0968	-0.0921	0.1525	0.3602	-0.5258
AK000709	-0.3247	-0.6732	-0.1005	-0.9007	-0.4169
AK000798	0.1343	0.2864	-0.1355	-1.0262	0.3317
AK000807	0.1278	0.7675	0.0944	1.0385	0.5923
AK000840	0.1462	0.299	0.3142	0.3962	0.3779
AK000872	-0.4099	-0.2478	0.0065	-0.3263	-0.0308
AK000877	0.0746	-0.083	0.0173	0.1309	0.5491
AK000879	0.0425	-0.1247	-0.3059	-0.068	-0.0726
AK000887	0.2819	0.5329	0.2494	0.1167	0.3264
AK000953	0.0954	-0.1465	-0.135	0.0421	-0.4222
AK000982	-1.3348	-0.0928	0.1525	-0.3555	-0.5292
AK001351	-0.3296	-0.6494	0.1612	0.3231	0.6251
AK001394	-0.3592	-0.6248	0.1165	-0.9445	-0.4778
AK001432	-0.3786	-0.0899	-0.1314	-0.9749	-0.4929
AK001533	0.465	0.2751	-0.0043	0.7061	0.2747
AK001558	0.0006	-0.0959	-0.4055	-0.2946	0.0314
AK001582	0.1204	-0.1156	-0.135	0.0609	-0.4222
AK001814	0.0102	-0.0789	-0.0391	-0.2855	0.0364
AK001875	-0.3446	0.2633	-0.057999999999999996	-0.8992	0.0868
AK001889	0.1262	0.2998	0.3142	0.3962	0.3779
AK001928	0.1214	-0.0753	-0.1035	0.1726	0.3295
AK001941	-0.3437	-0.6637	-0.3043	-0.2809	-0.4861
AK002090	0.1282	0.579	-0.0126	0.1868	0.3494
AK002138	1.0033	-0.0921	0.1525	0.3273	-0.5258
AK002146	0.1462	0.299	0.3142	0.3962	0.3779
AK002196	-0.3334	-0.6886	0.2173	-0.2775	0.0153
AK021537	0.1015	-0.665	-0.1822	0.051	0.3368
AK021542	0.3679	-0.6803	-0.1938	0.0806	-0.4765
AK021563	0.1015	-0.6626	-0.1822	0.2996	0.3368
AK021570	0.13	0.7677	-0.0998	-0.2253	-0.4275
AK021664	-0.3653	-0.6555	-0.1719	-0.3381	-0.4442
AK021673	0.1214	-0.0865	-0.1035	-0.2181	0.3124
AK021716	-0.043	0.3681	0.0107	0.3544	0.5395
AK021739	0.0976	0.7857	-0.0998	-0.2652	-0.4275
AK021767	-0.1869	0.2868	0.4519	-0.2449	-0.56
AK021787	-0.3808	-0.1324	-0.2885	-0.0602	-0.5316
AK021804	-1.1542	0.2846	-0.057999999999999996	-0.366	-0.0123
AK021841	0.466	0.9975	-0.0304	0.9513	0.3624
AK021861	0.1098	-0.6732	0.0256	-0.3072	0.0753
AK021876	0.1015	-0.665	-0.1822	0.0464	0.3368
AK021878	-0.4332	-0.1143	-0.2934	-0.3953	-0.5681
AK021888	0.1396	-0.6826	-0.135	0.0813	-1.1391
AK021977	-0.3631	-0.0639	-0.3043	0.0839	-0.4505
AK022285	-0.1869	0.2868	0.4519	-0.2449	-0.5501
AK022382	0.1218	0.2672	0.1026	-0.1474	0.3563
AK022396	0.0006	-0.0808	-0.4432	-0.3062	0.0007
AK022435	0.4395	-0.6555	-0.1719	-0.3381	-0.4442
AK022793	-0.3125	0.7899	0.113	0.298	0.0092
AK022825	0.2602	-0.095	0.0931	0.1208	0.8547
AK022851	0.4605	0.9874	0.0289	0.9034	0.287
AK022898	-0.0992	-0.0848	-0.1519	0.3431	-0.413
AK022914	0.2773	0.3658	0.221	0.2538	0.0084
AK022993	-0.3516	-0.0352	0.13	-0.1416	-0.5121
AK023018	-0.044000000000000004	-0.1154	-0.4084	-0.2946	0.0328
AK023033	-0.32799999999999996	0.3002	-0.017	0.0397	0.3516
AK023040	-0.3125	0.7899	0.113	0.298	0.0092
AK023159	0.0954	-0.1465	-0.135	0.0421	-0.4222
AK023203	0.0946	-0.1577	-0.2869	-0.259	-0.4556
AK023251	0.1498	0.2097	0.1734	-0.1118	0.1103
AK023259	-0.3377	-0.6562	0.0256	-0.3462	0.0753
AK023300	0.0251	-0.1065	0.1405	0.2482	0.899
AK023304	0.6258	-0.6262	0.113	-0.0229	-0.5236
AK023371	-0.3618	0.2671	-0.0059	0.2347	-0.4761
AK023391	-0.3565	0.3163	0.1625	0.8252	0.7022
AK023401	-0.3351	0.198	0.006999999999999999	0.0431	-1.1098
AK023424	-1.2575	-0.1518	-0.2982	-1.114	-0.5759
AK023445	0.0808	-0.0865	0.4895	-0.2418	0.2855
AK023457	-0.141	0.2756	-0.1783	0.4285	-0.5276
AK023465	0.0251	-0.1065	0.1405	0.2482	0.45555
AK023507	0.1343	0.2864	-0.1355	-1.0262	0.2482
AK023515	0.1282	0.579	-0.0126	0.1868	0.3494
AK023548	0.2819	0.5329	0.2494	0.247	0.3264
AK023628	0.4901	0.4498	-0.0894	0.298	-0.4985
AK023629	0.073	0.0302	0.6039	0.4943	0.2772
AK023662	-0.3645	-0.0937	0.0038	0.5485	-0.4837
AK023666	-0.32299999999999995	0.3097	-0.057999999999999996	-0.8628	0.0941
AK023685	0.1476	-0.0935	0.1925	-0.1333	0.0843
AK023809	0.2819	0.5329	0.2494	0.247	0.3264
AK023856	0.0389	-0.0974	0.0536	-0.0184	0.0073
AK023857	-0.1387	-0.0765	0.0941	0.1646	-0.4543
AK023965	-0.3296	-0.0872	-0.2688	0.0889	0.5584
AK024119	-0.3808	0.4498	-0.0894	0.298	-0.4985
AK024141	0.4121	-0.6517	-0.1938	0.0623	-0.4765
AK024177	0.0851	0.2368	-0.0114	-0.3899	-0.4837
AK024242	-0.3296	-0.1035	0.2916	0.3231	0.6701
AK024243	-0.3203		-0.3072	-0.4352	0.2665
AK024248	-0.3247	-0.6732	-0.1005	-0.9007	-0.4169
AK024261	0.1984	0.2864	-0.0126	-0.9274	0.3317
AK024293	0.2805	0.2766	0.0931	0.77	0.7663
AK024295	-0.374	-0.6646	-0.6553	-0.3342	0.0133
AK024362	-0.3808	-0.1324	-0.2885	-0.0602	-0.5316
AK024736	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
AK024921	0.4438	-0.0594	-0.171	0.0963	-0.4596
AK024936	0.073	0.0302	0.6039	0.4943	0.2772
AK024998	0.1476	-0.0935	0.1925	-0.1333	0.0843
AK025002	0.0213	0.6722	-0.0114	-1.0917	-0.5823
AK025061	0.1015	-0.083	0.0173	0.0347	0.4174
AK025117	0.4121	-0.67	-0.1938	0.1118	-0.4765
AK025127	0.1984	0.3743	-0.0126	0.1868	0.365
AK025140	0.2805	0.2895	0.0931	-0.2744	0.7663
AK025264	-0.3026	-0.6811	0.0256	-0.3072	0.0753
AK025288	-0.3565	0.3308	0.1625	0.7457	0.7022
AK025316	0.2744	0.3896	0.0931	0.8834	0.3244
AK025321	-0.32799999999999996	-0.0951	-0.017	0.0397	0.3516
AK025339	0.1015	-0.6626	-0.1822	0.2996	0.3368
AK025420	0.1248	0.2953	-0.017	0.0397	0.3516
AK025581	0.0859	0.2982	0.1731	0.3308	-0.4676
AK025619	0.11699999999999999	0.531	-0.0059	-0.3261	-0.4556
AK025621	0.1476	-0.0793	0.2738	0.2445	0.0942
AK025726	-0.1387	-0.0985	0.0941	-0.3285	-0.5361
AK025786	0.4254	0.5457	-0.05	0.1893	-0.0146
AK025793	-0.3807	0.762	-0.0059	0.4779	0.0527
AK025855	0.3702	0.2783	0.0037	0.6308	-0.0988
AK025967	0.5224	-0.6336	0.1968	0.2352	0.0168
AK025975	-0.1935	-0.0867	0.0758	-0.3339	-0.5670000000000001
AK025977	0.4436	0.1098	-0.0339	-0.3337	0.5760000000000001
AK026026	-1.1175	-0.1446	0.1652	0.006999999999999999	-0.4606
AK026100	0.4438	-0.0594	-0.171	0.0623	-0.4765
AK026101	0.09300000000000001	0.5304	-0.2132	-0.03	-0.066
AK026189	0.0883	0.0487	0.6039	0.4451	0.2962
AK026194	0.4228	0.1098	-0.0339	-0.3453	0.5777
AK026206	-0.4012	0.1868	-0.0059	-0.3261	-0.4556
AK026219	0.8461	0.2846	-0.057999999999999996	-0.366	-0.0123
AK026244	0.0851	0.2368	-0.0114	-0.3899	-0.4837
AK026328	-0.3888	0.5571	0.006999999999999999	0.1596	0.2908
AK026365	0.2602	-0.095	0.0931	0.1208	0.8547
AK026379	-0.3295	-0.6317	-0.3569	-0.9181	-0.4295
AK026416	-0.3138	0.2988	-0.0104	0.1735	0.2006
AK026430	-0.1387	-0.0765	0.0941	0.1646	-0.4543
AK026477	-0.382	-0.2478	0.0744	-0.35700000000000004	-0.0308
AK026502	-1.2059	-0.1107	-0.3247	-0.4375	-0.5416
AK026668	0.2805	0.3896	0.0931	0.8834	0.3244
AK026714	0.0389	-0.0974	0.0536	-0.0184	0.0073
AK026736	0.1282	0.5870000000000001	-0.0126	0.1868	0.3494
